route_id,hour_of_day,day_of_week,weather,actual_eta_minutes
Route_A,18,2,Clear,28
Route_A,6,1,Clear,16
Route_B,14,0,Clear,27
Route_A,6,1,Heavy Rain,36
Route_A,11,0,Rain,18
Route_A,12,3,Rain,19
Route_A,21,3,Heavy Rain,29
Route_ESP,11,5,Clear,7
Route_B,18,5,Clear,33
Route_B,22,3,Heavy Rain,43
Route_A,16,4,Clear,14
Route_A,8,2,Rain,27
Route_ESP,19,1,Rain,14
Route_A,7,5,Rain,19
Route_B,10,0,Heavy Rain,34
Route_A,20,4,Clear,13
Route_A,17,2,Heavy Rain,41
Route_B,21,1,Heavy Rain,36
Route_A,14,6,Heavy Rain,20
Route_A,7,1,Clear,13
Route_B,20,1,Rain,30
Route_A,19,5,Rain,15
Route_A,6,3,Rain,20
Route_ESP,11,4,Clear,8
Route_B,20,5,Heavy Rain,31
Route_ESP,11,3,Heavy Rain,29
Route_ESP,9,6,Clear,20
Route_A,9,2,Heavy Rain,39
Route_B,9,6,Rain,39
Route_ESP,21,6,Rain,13
Route_B,10,0,Heavy Rain,39
Route_A,15,6,Clear,12
Route_B,8,1,Clear,33
Route_A,11,3,Clear,17
Route_A,11,2,Rain,19
Route_A,22,0,Heavy Rain,25
Route_B,22,3,Heavy Rain,41
Route_B,7,6,Clear,20
Route_A,16,6,Clear,15
Route_B,7,1,Rain,31
Route_A,21,0,Rain,17
Route_B,22,1,Rain,30
Route_A,17,0,Clear,23
Route_B,6,5,Heavy Rain,31
Route_ESP,17,3,Rain,21
Route_ESP,7,3,Heavy Rain,22
Route_ESP,19,3,Clear,10
Route_ESP,16,5,Heavy Rain,22
Route_ESP,19,6,Rain,11
Route_ESP,8,5,Rain,25
Route_ESP,6,0,Clear,9
Route_ESP,15,0,Clear,10
Route_A,13,1,Heavy Rain,34
Route_ESP,17,1,Heavy Rain,43
Route_B,19,0,Clear,24
Route_ESP,12,2,Heavy Rain,28
Route_A,21,0,Rain,22
Route_B,7,5,Clear,23
Route_A,15,4,Heavy Rain,31
Route_B,22,1,Rain,31
Route_ESP,11,1,Heavy Rain,28
Route_ESP,21,3,Rain,14
Route_ESP,15,3,Rain,13
Route_ESP,13,2,Rain,12
Route_ESP,18,3,Rain,26
Route_B,9,2,Rain,46
Route_B,13,5,Heavy Rain,40
Route_A,14,0,Heavy Rain,36
Route_ESP,7,4,Heavy Rain,29
Route_A,12,0,Heavy Rain,34
Route_ESP,9,3,Heavy Rain,42
Route_A,8,6,Rain,23
Route_A,7,2,Rain,17
Route_B,6,6,Rain,30
